sentence_id	sentence	sentence_domain	source
0b0a76e91d8afe2912d5a7dd8f358286e2151e3f0ea1410c5fe702a4c68018ea	"""W każdym razie nie śpiesz się!"""		https://pl.wikisource.org/wiki/Tylko_grajek/ca%C5%82o%C5%9B%C4%87
0b1261158ca089e82d8c318bf0e42e995a889e5a343197a8e79b28511f768068	Dziękuję za pamięć.		I have created these sentences myself and to the extent possible under law, I have dedicated all copyright and related and neighboring rights to these sentences to the public domain worldwide, using the the CC0 Public Domain Dedication (https://creativecommons.org/publicdomain/zero/1.0/).
0b19315b1a502432da300e9ef2213f2f872e85b1215c294180f5cd890dd7759c	"""O czarodziejskiem zwierciadle."""		https://pl.wikisource.org/wiki/Kr%C3%B3lowa_%C5%9Aniegu_(Andersen,_przek%C5%82._Matuszewski)
0b213318736e88f1563f7eebc6df80ae1f127f58c5a539df9e592e26b45fc69b	"""Wyszedł Maciuś do parku."""		https://pl.wikisource.org/wiki/Kr%C3%B3l_Maciu%C5%9B_na_wyspie_bezludnej/ca%C5%82o%C5%9B%C4%87
0b2f6678fadfa8a7b872ce192f05853676d71732850c7d7c5c8fb0c7547ae46e	"""M. Les był bystry."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0b31df12c01a142f229554746ebc2e789f150b46768efaa418761cf65b2065de	"""Zend począł zaraz krakać przeraźliwie; tysiące głosów odpowiedziało mu z góry."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
0b3c5c5cf5d6d75498190e7aad25afbdcedf400be543e5fce8d7344963b17431	"""Mało też zrobiliście, nadymani przez waszą »miłość«."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0b40f58434c994e6d8b8f543292aaf167cb9347fea3d385efd2c1aa5625d7ae4	"""Może mi zabronisz?..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0b464a3d560da9f506fe99c4c5b03ed733976860cdc75aca7ee4743adcf21e3d	"""Teraz Wokulski został w Paryżu zupełnie osamotniony, bez żadnego obowiązkowego zajęcia."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0b481e90c1c57c8c45edb05d281d70c31fdaa8203f64fae6726ef4b35189f8a0	"""pan jesteś bardzo szczęśliwym!"""		https://pl.wikisource.org/wiki/Tylko_grajek/ca%C5%82o%C5%9B%C4%87
0b498397e0b9c66724e2a76861f24ac5c16ca84d275dca68c641071352dd388a	"""Na podwórzu zebrały się kupki ludzi."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
0b54e89dbff2650fa252bd0544da72243227e012a65fe58968598e66013e4849	"""Mówię dlatego, że i tamto...   Tak schodziło."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0b5989ca032a297c7eff3c56b1b34f58efaba8710e78d61ef7f4d9c9055a36f5	"""Komu nie podobały się obicia?..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0b64c0a6606903a3f491006330240e2d11b69f1f3c914d5c9f59ba89624a3b5e	"""Ten by mnie zmógł."""		https://pl.wikisource.org/wiki/Krzy%C5%BCacy/ca%C5%82o%C5%9B%C4%87
0b69ebaa2b53f6f222354d55f33aa324a713060395c020bd6e10beedc10b16b8	"""Za nic ci Bogdaniec?"""		https://pl.wikisource.org/wiki/Krzy%C5%BCacy/ca%C5%82o%C5%9B%C4%87
0b6fed9e28ee7ce5949aa584df7c4933828264e3714e5c9d93cbd0a770870faf	"""Pierwiastek erotyczny stanowi w tem wszystkiem tylko pewną domieszkę."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0b70d10a256b5fae29b582c86bbcf31a8be497223a65b5f1e300154a83e18633	"""Pijane kobiety, mężczyźni uzbrojeni w noże."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0b769e9da03ba07391eb4f2c0c58f2f5975c2e63f2ac50141e9bbb236ba761bb	"""„Myślałam, żeście zbyt rozsądni, żeby się bawić tak głupio."""		https://pl.wikisource.org/wiki/Benvenuto_Cellini_(1893)/Tom_III
0b7b9e6491137f5a365a0fe281eb2510f4b00ab9158ea368dfe0b393966a01f8	"""Było w nim zimno i wilgotno."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0b90bd41a13471211b80e683ecd4c4bdf1019ac4d58b23d61403646b3d6de7d7	"""Judym odwrócił się prędko i ujrzał przed sobą wszystkie cztery znajome."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0b98355754a2e0b45be9463b528e57cb2f972663534c16a55fef0e1a53b7e90c	"""To rzecz najmniejsza."""		https://pl.wikisource.org/wiki/Nowy_obywatel/II
0b9c5cc9a58b0dc4ba8c890ff1145dcc6d5dea617b6bcebf517ad210fcd22a33	"""Może waść życzysz, żeby nam poświecili?"""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
0b9e54ec4bf76fd27298ca505309334a3e354d19ad4a1378936995d50dfcb0af	"""Musiał nie wiedzieć o powrocie naszym z wojska, bo śmiało sobie poczyna."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
0ba7e423f708ba7efc130544adcf1e086fa3ba626d855db955aacb220dcfb5f3	Ta pobiegła do swego buduaru.		https://pl.wikisource.org/wiki/Dama_kameliowa/VIII
0bac5d2a9d43988fa0c6da668236c8bd76d40ae6cdf9b65a732b85b852a34e49	"""Przyjmował z rąk dziewczyny ważącej tytoń szalkę."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0bb03440947dd228c650723e935e0704bfbc609178538c56a87164923c551d40	"""Nie zaprzeczaj, bo tak jest, wszyscy o tem wiemy."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0bb1eef8565774fb7a2705fb783a1840d050c82a529e5f8fd48dac478bbbfb85	"""Cóż robić, jeżeli go wybrała?..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0bb45b13829c42659227ba903fd9475c7eccedbfd1dadb656aff4708ee8490a6	"""Jagienka mu pomogła."""		https://pl.wikisource.org/wiki/Krzy%C5%BCacy/ca%C5%82o%C5%9B%C4%87
0bbf92746eb36d0e5379501a5c5ea0ccde9b422a4abb81fe7ea1d734a94a4c73	"""Właśnie widok Danusi rozdzierał w nim dawne rany."""		https://pl.wikisource.org/wiki/Krzy%C5%BCacy/ca%C5%82o%C5%9B%C4%87
0bc13b03b6fec12cfd04a4054b37f94616a4ca79dcdf017ad9eac23c7f2dac83	"""Figlarna kobiecinka pomimo swoich trzydziestu pięciu lat!..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0bd15de4f86f439d8f51237a5f1de8acf9b63d909f2ecc3da5d0edb059660f52	"""Otóż i pojechałem..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0bd2d566d41f04df23d9ef34802ceb75f883b2a50442f08f9ef366d98b1aee7d	"""Królewna uśmiechnęła się słuchając, potem wyszła do ogrodu i spytała o ogrodniczka."""		https://pl.wikisource.org/wiki/Ba%C5%9Bnie_(Grimm,_1940)/ca%C5%82o%C5%9B%C4%87
0be17eaf1c63faae7553df055ba3459ea55b1e147298cdf4841b636779b6cc1a	"""Pocałował narzeczoną w rękę i poszedł ku pałacowi."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0bf4e5d72efb19c4cde328fb70e965f78f16eb4eab11e04648dd7eaee50f1eb9	"""Jak się to panu podoba?..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0bf573eb84115d6f52f31cb1b39d495e008c0cc08baaf3643510e2282a0ffd6e	No więc, idźcie już sobie, moi panowie — rzekła do nas pani Duvernoy.		https://pl.wikisource.org/wiki/Dama_kameliowa/VIII
0bf8ebfa29e112cfd1c0c77db36ca10e195c05a11547156412a0dfb57ada2a69	"""Nic we mnie stałego, niezmiennego."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0c0a5b526ed9d6ff269ba3a73684b12d03de21a94b76179a4d41fdef3441b6c4	"""To jest dopiero pieniądz."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0c0b44a52ff77551d2415fb50fbb04257334472dfb53b9e315aaf3db9bc841c4	"""Jeden mówi: „cicha woda“, drugi że „świętoszek“, trzeci: „lizuch“, czwarty „panienka“."""		https://pl.wikisource.org/wiki/Kr%C3%B3l_Maciu%C5%9B_na_wyspie_bezludnej/ca%C5%82o%C5%9B%C4%87
0c0c407a26358a6dcc95845bb249d45fb86abbdd6a0b6c3c1621b06948709d04	"""Grady!“ ruszył co koń wskoczy na Krzyżaka."""		https://pl.wikisource.org/wiki/Krzy%C5%BCacy/ca%C5%82o%C5%9B%C4%87
0c116bc8bcdf1a970162f3cfddc68aece08be7c1d874b8cc2b1ac550036f8ac3	"""nie proś go i nie mów nikomu."""		https://pl.wikisource.org/wiki/Ma%C5%82e_kobietki
0c2561bf3723e7ff7f3e5ca47bf0268eb6ee5fc39a624b5ca442dc398e76faa1	"""„To dla ciebie, dla ciebie, ty ukochana, ubył dziś jeden więzień!"""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0c2ad9be9559a5f2e860fdfceaef91473ec923efed7876b7e07cf847ffdcf7c3	"""Stanęli tedy w miejscu i patrzeli na jego postać."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0c2e8987c9b6387919fd25709690d1e884d6c8691875d4725c9f05ab8845666f	"""Wreszcie Wiktor rzucił okiem i wnet wstał z miejsca."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0c3680e634f3782ae7699da2548424a8b13851862c3088417ce0fb7009cbf8b3	"""Wszak waszmości Michał na imię?"""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
0c3841d12d7ab12f9415de8a7c3a12bf8dc797b1c2a5ed2758fff2e3c4cd708d	"""Owszem, wyznać trzeba, że tam cieszyło się większem uznaniem, niż w domu."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0c3e851ba2bdfbd9e51f7f82b1b21cb197bdb5c73cda6e866fb2f07a4c11fc6d	"""Ochotę do procesów podtrzymywała przytem w laudańskiej braci bardzo gorliwie panna Aleksandra."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
0c468234aa4c5807be6036ed9d34916a18230071c46e0893a5d18746c4a9f03b	"""Zdziwiony podszedł i spojrzawszy w górę ujrzał siedzącego na drzewie człowieka."""		https://pl.wikisource.org/wiki/Ba%C5%9Bnie_(Grimm,_1940)/ca%C5%82o%C5%9B%C4%87
0c4a934a59faf118c282d6198a81d049755115a9a893a6db9ed858967e858773	"""Wokulski zadrżał z gniewu i zerwał się z kanapy."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0c58751e8bd9995fd1f821e334fed356ee3da24de3d0cd2db317cb4c4de2387c	"""I znów zapadło milczenie."""		https://pl.wikisource.org/wiki/Krzy%C5%BCacy/ca%C5%82o%C5%9B%C4%87
0c58c89ced2c74e047c2949179d505612dab4cc93aeeeaa7ae1baeb06a6e7660	"""„Będziemy udawać dorosłych, siedząc sztywno i w milczeniu, jak prawdziwi kawalerowie."""		https://pl.wikisource.org/wiki/Benvenuto_Cellini_(1893)/Tom_III
0c5cbe338a3d01a39ddebe88c2b213a9e70098b6f7d5b8779d544471aebaf4a5	"""C. rzeczywiście wodzi do koła okiem wabiącem i tkliwem."""		https://pl.wikisource.org/wiki/Defilada
0c5d21efa44582c47eb8a6b973f713326d64c4b7319e64981c890fea998812b9	"""Jakiż to bad zniósłby podobne rzeczy?"""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0c614089a1bd231dc709a35598acba0841fb71edcfd46530e8b2fbc59b8ea25a	"""nie widziałam, że tu kto jest!"""		https://pl.wikisource.org/wiki/Ma%C5%82e_kobietki
0c6854bb6b073867c320887cc27eac2c00c32370092c12a8965e219621ae831b	"""Teraz idź, odpowiedz na bilecik, i daj mi skończyć tę śliczną powieść."""		https://pl.wikisource.org/wiki/Ma%C5%82e_kobietki
0c6f1ae5d3f9d9c153bba3bd1a24b7ba9422af4120a043bd128cab625b3c96e4	"""Do Londynu zwabił go kolega, który tam uczepił się w fabryce broni."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0c82010565be95cd1bfbc6548805997ee53ea08ceb0e5818f86054edfb386516	"""Co chwila odzywał się jeszcze grom daleki, grom wiosenny..."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0c86afcc2dddc2331662d45c5477e137afdd1030428461f3b81d28ff14725c97	"""Nie umiałaby powiedzieć, jak to długo trwało."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0c873670431f0dc8510a9b72b5ecd6eba98ac3009c9c524cbefaa0cc87207446	"""Mów po cichu, zupełnie po cichu!"""		https://pl.wikisource.org/wiki/Tylko_grajek/ca%C5%82o%C5%9B%C4%87
0c89bfd58944fef6e0695159637412e5c148fbfb74ce727fa5a5807ed68b4d20	"""Miał przed sobą okienko bez szyb, pewien rodzaj strzelnicy w murze."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0c957e76b8eb3914969258116018d662b1b0d1387c6bc86621e49910d7c01b36	"""Baronowa tryumfalnie spogląda na pana Łęckiego."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0c9dcbfa65d848957d0b8c15def477289842f6c45cc34c4898a5c84c3ebb8144	Mamy jeszcze powóz błyszczący, jak świeżo wyglancowane buty, parę kasztanowatych koni, furmana i lokaja.		https://pl.m.wikisource.org/wiki/Lalka_(Prus)/Tom_I/X
0caaf5aa943fd653b22426633543585e9d79c9e62793e0fa44779e20cf676324	"""Pójdę zapytać się."""		https://pl.wikisource.org/wiki/Ma%C5%82e_kobietki
0cace557901d998ba09c8dd553ff0f0015101d224261d78d72bcc0cf709af7a1	"""Tu wziął dorożkę i pojechał do adwokata."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0cadba0380a85b9f31794c73bcb63a5159f25c86c2b9fd6397c6fd1a530dba1c	"""Kto w tym mruku może się kochać?..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0cb37b4f461bd8632e49ee28bdabcaacfc14f1bec7d8adedbc99525331cfbc12	"""Bo ma to być bajka, która nawet najgorszych ludzi poprawi."""		https://pl.wikisource.org/wiki/Kr%C3%B3l_Maciu%C5%9B_na_wyspie_bezludnej/ca%C5%82o%C5%9B%C4%87
0cc0d1c36e0255c5e5140ecdcdfb0e4e1f314d740a03f168fc0f65b028143448	"""Cóż u brata słychać?"""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0cc23bf5ebe8ead8d551baf82207c4f08d8a12fa929f94f3a6f6ea4516a9ff61	"""I z nim będziem chełmińskich Niemców najeżdżali."""		https://pl.wikisource.org/wiki/Krzy%C5%BCacy/ca%C5%82o%C5%9B%C4%87
0cc304ae394a9b365dcc95ec93f5cf1ddafed5f772b673b81f2e1f109b6661a7	"""Zresztą, czy w tym Paryżu można zakochać się tak jak on do szaleństwa?"""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0cc727412003b1615dcf51efe5770658c6e9ab09674a1c41cfc4bd9850bb5774	"""To są pewno jakieś zmęczenia nerwowe."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0cc839d1fb4316648c4699a47e013ad10d7b599aeac28770a1c51d2657ae6ff9	"""dawniej była modna guma na piłki?"""		https://pl.wikisource.org/wiki/Ma%C5%82e_kobietki
0ccc7c8391b60fc6a2b65bebfe575cb8fac60ea9096fc4997ab74209f65e5c57	"""O nierozsądne śmiertelnych zabiegi!"""		https://pl.wikisource.org/wiki/Boska_Komedia_(Stanis%C5%82awski)/ca%C5%82o%C5%9B%C4%87
0ccd40d77ab401b76de5321bac11b180cd4007014a1997987bcce3dccef1379a	"""ale przynajmniej musieli tańczyć!"""		https://pl.wikisource.org/wiki/Nauczyciel_ta%C5%84ca
0ccd44d3474a1489e929110cf28377968b8d1f9b5ac015f81c2bf9e4ecbc9649	"""Ten stan chroniczny, męczący nad wszelki wyraz, lada okoliczność rozdmuchiwała w burzę."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0ccd9d8c328cc1e8ee6286e6a3424ea3dfff3a67792db899e007d5787287b5a5	"""Ręce chłopca zadrżały, puhar o mało co nie wypadł mu z ręki."""		https://pl.wikisource.org/wiki/Tylko_grajek/ca%C5%82o%C5%9B%C4%87
0cd473006d6bfef0c3ecfa04858bd8b899b668dc585df23ee7d2fa8fcd4d85ca	"""Jeżeli nie pieniędzmi, czem zwrócę na siebie jej uwagę?..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0cdd482f088727f18b5bfb140c45d1a2c518d1040d1f1fb37b88b2bd0d6d823c	"""Przecież to, jakby twoja ofiara...   Wokulski schwycił się za głowę."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0ceb020306546d8edc894a18a51f3ec0bead034863c1728bdb9f0fbb9c0810a5	"""Otworzyła mu sama i poznała go po naszyjniku, więc uprzejmie zapytała, czego żąda."""		https://pl.wikisource.org/wiki/Ba%C5%9Bnie_(Grimm,_1940)/ca%C5%82o%C5%9B%C4%87
0ceddbfe7aa84ba015e609317fec49b4e0e43e553e913143aeec7cf9fa1d4ce3	"""Siał sobie swoje mokre plewy, czasami tylko puszczając grubsze ziarno."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0cf00123e95299734292b62893d5e6e83aa1b3b655d4f832546d380ca53f7dc5	"""niech dla obu jedna będzie wola!"""		https://pl.wikisource.org/wiki/Boska_Komedia_(Stanis%C5%82awski)/ca%C5%82o%C5%9B%C4%87
0cf34b2eac887defb2637d0d63a45b3e75078826ae062cdd65ca556c7c1505cb	"""Czekam waszego przyjazdu furmanką!"""		https://pl.wikisource.org/wiki/Tylko_grajek/ca%C5%82o%C5%9B%C4%87
0cfac0b45bfa001e33315ec3bbc9e2e91d93c62864c2de8ac5ec4ed4b8ffda3f	"""Żałobna suknia dodawała jej powagi."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
0cfc124773157b974a721479a0ea70f9eaf55b4c57fa56060e58e2c2bf651465	"""Słusznie prezesowa mówiła kiedyś, że dzisiejsze pokolenie ma mocne głowy i zimne serca."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0cff404b911625d80c349bcfeca076e44bb1c07083fcfa713c223ace03445054	"""Cała gromada z oznakami oburzenia cofnęła się do przedpokoju."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0d14f269e7b4fdb96a0df040effaf65644034b0aa6b26a304efb408e2c9a9ab6	Tak, „protegowana” — ciągnęła dalej Prudencya.		https://pl.wikisource.org/wiki/Dama_kameliowa/VIII
0d19fad2e13af6a6c5e6048a606a4ea927c8cb93167ac3be70965f154bd058fd	"""Gość wyciągnął się wygodnie i mruczał z zadowolenia."""		https://pl.wikisource.org/wiki/Ba%C5%9Bnie_(Grimm,_1940)/ca%C5%82o%C5%9B%C4%87
0d1c3e623010b7377215f2b8adddf040aff99c5fb8824589470aff40f2628962	"""gnaj do panny Małgorzaty i powiedz, że wesele zaraz po Wielkiej Nocy..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0d338f5c448bac1a7bbad9c55a0771cfd4e5c2f92862ebeca24ea35aeb39a431	"""„Oto logika prostych serc!"""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0d3dccf4d5cc71575c9489bf43384b930af95f2699fbceeb4ccda1056d9f643a	"""I opowiadać zaczyna o ludożercach, jakby ich widział i znał."""		https://pl.wikisource.org/wiki/Kr%C3%B3l_Maciu%C5%9B_na_wyspie_bezludnej/ca%C5%82o%C5%9B%C4%87
0d43fd1eb11dc06a2ac6822bcd0def528549fb526d67d061eb3983efc58d934d	"""Zaczęła patrzeć w okno, uderzając nogą w podłogę."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0d464171482eca693bd925b7a33975f36d55bcaa8a6ef41f13b5f7bb899acd4d	"""Wszystko mi jedno."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0d46727a296b0581ace27f93e06d37b223b36c326f0f60c6a30627b9bcc0a61c	"""Ale rzetelny przyjaciel i człowiek z poczuciem honoru."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0d46ce4031ce69f5c8ad3b05f23a7a6a0678c40bf561012cab0e15db651c0e6e	"""nie ujdzie ci to!..."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
0d476603fe5a1b1c11d001fc92dea87fed3d628f821fa5767cc90e35f1077c49	"""Ja będę ci posłuszna."""		https://pl.wikisource.org/wiki/Ba%C5%9Bnie_(Grimm,_1940)/ca%C5%82o%C5%9B%C4%87
0d6382a29b38c2edef02e1686f61d406d10060e597975529204b9f452ccf5a58	"""Nie zdziwiłby się wcale, gdyby znikła w powietrzu, jak mgła z nad łąki."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0d6438fa28f3f5f7262a408ef1a4934715b3b0d429fb541343c80db6d2cef543	"""Wczoraj byłem pijany..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0d65fc36e93d254c4b093a4ba0e9e952dccb595971f8519e2ffc698e239c7b8d	"""Przylecieli i ci, którzy już się byli pokładli w stajniach i oborach."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
0d72d24ec0d8bb7294835b9d565c41be13b24e74b77a659580da716db980f4ea	"""Ja nie wiem."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0d7a7bfbbc626dbfd164a11ab1a065104c91e9dfc6e9362bd3526ef9b0db609b	"""Mówiono, że już zupełnie dojrzała."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0d7bd964b4cd91141de67381c0bf166341efbb619557d9e7a4bb5ef65fdc9408	"""Gospodyni wyciągając do niej obie ręce, mówi po cichu, po cichutku."""		https://pl.wikisource.org/wiki/Defilada
0d81a5af24f58b74bb2d43ac99772e1b48571c408178522ee6c8b86f42474224	"""Rano znowu jazda."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0d896e90630224e9331952b1ecbcdd48e1cab7c34296aaecba2611a7af5feeee	"""Ociosałem go, o ilem mógł, ale wszystkiego było na to dwa tygodnie czasu."""		https://pl.wikisource.org/wiki/Nauczyciel_ta%C5%84ca
0d8b9528f82c69333053efa6783b996c0ddaa0a77984acc48d845fe58fd12772	"""Po upływie dwóch godzin szmer ustał."""		https://pl.wikisource.org/wiki/Benvenuto_Cellini_(1893)/Tom_III
0d9f53107d9c25c76e3957be4fc5c7420e066ae729f9ca95efbb9a2c3bc59c4a	"""Czyż to mgła?"""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0da7304070d9f0da28fd4a989ecdaa4adf8ce5fafd901f6cfb3aee301af4d2f0	"""Czyż nie szlachcic z dziada, pradziada?..."""		https://pl.wikisource.org/wiki/Nowy_obywatel/I
0da7c8a7eab9b3bac333dc3c59c9bc4e2dfedeed854a35e203f529c4e655bbc9	"""Był jednak niespokojny."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0da98e10e13600f538de35791f8034370ff16d914d74d5390eaee7c421f8745e	"""Operacja się udała: odzyskał Maciuś przytomność."""		https://pl.wikisource.org/wiki/Kr%C3%B3l_Maciu%C5%9B_na_wyspie_bezludnej/ca%C5%82o%C5%9B%C4%87
0db2408d151016102b61a8fbc6603bcb4ed862ba0c67d38b2d8cbce4d3d0606a	"""To mi i dziwno."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
0dbad6a8013a85c35b3e2328d0d8dce6dec6e7a28c1ad45666f25d45fd7cba33	"""Przytem nie mniej do mnie urazy mój kochany."""		https://pl.wikisource.org/wiki/Benvenuto_Cellini_(1893)/Tom_III
0dbcb8130eed8242bae0811c090c34cd8aa284c8fd30498918fd707ca2112b13	"""Frak kładzie się..."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0dbd33603d4cf56aadd0a935bd19cdaf41efd045fe544325b014be0e12e3f28f	"""Poczciwa jesteś Ludko, że mi swoich pożyczasz."""		https://pl.wikisource.org/wiki/Ma%C5%82e_kobietki
0dc5aa229dbda9019de41285097e06645f943b86faa3823db0300316066bc7b2	"""Nawet około dyszla furman układał zaprzęgi."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0dce18ec669c05a4b8e26dacb4a21ccf53cbdb11ee359e5aed2b16aa014c622b	"""Woźnice krzykiem poganiają zwierzęta do szybszego biegu."""		https://pl.wikisource.org/wiki/Ludzie_bezdomni/Ca%C5%82o%C5%9B%C4%87
0dcf23a42cca565bff3704a8cf52b3fbc0ddba768250c4eb7fbe1ef064e6a99f	"""Ale już sklep mi obrzydł."""		https://pl.wikisource.org/wiki/Lalka_(Prus)/ca%C5%82o%C5%9B%C4%87
0de9f2fede7df86fd2e19fcd46d1d21ea4d8c7b612c0da9adf3bde1c2740447a	"""Szczery to był przyjaciel, nieledwie brat mego nieboszczyka rodzica."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
0deab243445ce009e647d1d40c0c29119586b09fceaeebb930c9b7c078e9d14e	"""Pora mi na radę wojenną."""		https://pl.wikisource.org/wiki/Potop_(Sienkiewicz)/Tom_I/ca%C5%82o%C5%9B%C4%87
